"RowIndex","Agent1","Agent2","CountryCode1","CountryCode2","Year","Theta1","Theta2","Lambda1","Lambda2","Prob_SQ","Prob_ACQ1","Prob_ACQ2","Prob_NEGO","Prob_CAP1","Prob_CAP2","Prob_WAR","Prediction","GroundTruth","PredictionCorrect","TotalProbability","U1_Acq1","U1_Acq2","U1_Cap1","U1_Cap2","U1_Nego","U1_SQ","U1_War1","U1_War2","U2_Acq1","U2_Acq2","U2_Cap1","U2_Cap2","U2_Nego","U2_SQ","U2_War1","U2_War2"
83,"GERMANY","BULGARIA",255,355,1940,0,0,1,1,0.22470259376789825,0.02117088591404215,0.6891926098082312,0.00006424896602226205,0.00012120496080101241,0.022431562697292663,0.04231689388571248,"ACQ2","NEGO",0,1.,-1.066613,1.13186,-1.417731,1.104339,0.359935,0.042412,0.156856,-0.018704,1.500934,-0.785091,1.492805,-1.593445,-0.346983,0.489018,-1.163465,-0.759288
84,"GERMANY","UNITED KINGDOM",255,200,1846,0,0,1,1,0.14485785070001733,0.2229859241289951,0.2489447921946536,0.04389956696797631,0.13748204198358033,0.048848623226608254,0.15298120079816907,"ACQ2","SQ",0,1.,-1.123439,1.18508,-1.813247,1.172228,-0.407356,0.041433,-0.765112,-1.110016,1.785221,-0.538587,1.776102,-1.318506,-0.027161,0.923517,-0.816199,-0.426239
85,"ITALY","ROMANIA",325,360,1943,0,0,1,1,0.2307823064218773,0.018002962085781418,0.6968542365544317,0.002640903299887764,0.004381771480809045,0.01780156555253051,0.029536254604682396,"ACQ2","WAR",0,1.,-0.934517,1.358609,-1.10648,1.121734,0.964275,0.28607,0.641417,0.555435,1.633602,-0.669231,1.619641,-1.620428,-0.556846,0.677479,-1.522004,-1.046406
86,"ALBANIA","UNITED KINGDOM",339,200,1946,0,0,1,1,0.515842923519841,0.07193458052671069,0.3617730450541902,0.027778991499764396,0.021884908128609503,0.0004393900245411855,0.0003461612463430459,"SQ","CAP2",0,1.,-0.773077,1.539757,-1.737482,1.520862,-0.690752,0.530833,-1.191849,-1.674052,1.396207,-0.9036,0.915438,-0.997913,1.179305,0.333965,0.604223,0.65138
87,"GERMANY","TURKEY",255,640,1940,0,0,1,1,0.1424317912575201,0.039323327347263355,0.6412148666791415,0.0004291624207628291,0.001047312670241254,0.051027601141406836,0.12452593848366415,"ACQ2","CAP1",0,1.,-1.42467,1.361515,-1.788568,1.394212,0.347629,-0.051402,0.198377,0.016428,1.641616,-1.261322,1.653672,-2.026792,-0.580495,0.337433,-1.33391,-0.951175
88,"GREECE","BULGARIA",350,355,1914,0,0,1,1,0.520424868428895,0.07709248823611227,0.35055379457363683,0.02164332868910182,0.03028389321735162,6.780750845130778e-7,9.487798179159333e-7,"SQ","ACQ2",0,1.,-1.175897,1.05444,-2.051603,1.06434,-0.89868,-0.079647,-1.326634,-1.764487,1.157149,-1.118016,1.227501,-1.234723,0.891622,0.026024,0.845267,0.90362
89,"GERMANY","NORWAY",255,385,1914,0,0,1,1,0.22362620527377203,0.01996585782544986,0.6944094746600311,0.0022714852297331498,0.004031173010557222,0.020072831386669206,0.035622972613787496,"ACQ2","NEGO",0,1.,-0.967157,1.364046,-1.134602,1.138529,0.973698,0.270874,0.664459,0.580736,1.154297,-1.107762,1.121758,-1.987637,-0.836032,0.030823,-1.748446,-1.308508
90,"GERMANY","FRANCE",255,220,1920,0,0,1,1,0.1758598931409321,0.13071518427231055,0.39776760008117595,0.02495553811659676,0.06870031576626097,0.05382530979994186,0.14817615882278182,"ACQ2","CAP1",0,1.,-0.948543,1.20956,-1.51831,1.137205,-0.020056,0.168176,-0.377294,-0.662178,1.274523,-0.901362,1.214505,-1.544484,-0.124837,0.242302,-0.827978,-0.506417
91,"SWITZERLAND","GERMANY",225,255,1914,0,0,1,1,0.5202630226930011,0.08257111275628831,0.34276544915232915,0.022598617142362446,0.03177099607901323,0.000012802861084722967,0.00001799931592099011,"SQ","ACQ2",0,0.9999999999999999,-1.115261,1.141654,-2.006042,1.139748,-0.868764,0.017452,-1.31606,-1.761451,1.364046,-0.967157,1.34925,-1.119341,1.009275,0.270874,0.842295,0.918387
92,"RUSSIAN FEDERATION","TURKEY",365,640,1821,0,0,1,1,0.13126293856900106,0.2607696219665996,0.2035636849891741,0.0972747703008033,0.1891353801635271,0.040074699547190756,0.07791890446370409,"ACQ1","CAP1",0,0.9999999999999999,-1.032357,1.923335,-1.708368,1.609837,-0.074744,0.96762,-0.726248,-1.064253,0.783882,-1.679992,0.246456,-2.124583,-0.311532,-0.660493,-1.293548,-1.071253
93,"GREECE","ALBANIA",350,339,1946,0,0,1,1,0.5357348222545502,4.915636323136404e-7,0.46426426019601896,1.0842696007981592e-7,2.2743823085144442e-7,2.9093528575728507e-8,6.102707909194081e-8,"SQ","WAR",0,1.,-0.943582,1.232216,-1.743516,1.194798,-0.508279,0.187023,-0.945663,-1.34563,1.504821,-0.713225,1.377415,-1.031993,0.79778,0.530833,0.351606,0.51099
94,"RUSSIAN FEDERATION","SPAIN",365,230,1941,0,0,1,1,0.20232872542816832,0.022418879294600562,0.6979199142747787,0.002101463645393439,0.0038833651117604158,0.025052428976927207,0.04629522326837135,"ACQ2","WAR",0,1.,-1.0879,1.489457,-1.303494,1.253128,0.933793,0.301285,0.589666,0.481868,1.251036,-1.24031,1.208129,-2.097898,-0.885512,0.007678,-1.786007,-1.357213
95,"ROMANIA","RUSSIAN FEDERATION",360,365,1892,0,0,1,1,0.1437685988753806,0.30701280324269953,0.1751633672613259,0.056820517247971894,0.18177227590819856,0.03226017711005002,0.10320226035437348,"ACQ1","SQ",0,1.,-0.750813,1.730098,-1.52045,1.557722,-0.179303,0.748275,-0.736496,-1.121315,1.353772,-1.105407,1.12775,-1.803349,-0.362593,0.176495,-1.286557,-0.937586
96,"POLAND","LITHUANIA",290,368,1920,0,0,1,1,0.2420913339158133,0.015982400268615155,0.6959790771660306,0.0026582425852846683,0.0044178509297269665,0.014602520473203172,0.02426857466132618,"ACQ2","WAR",0,1.,-0.922739,1.207027,-1.031408,1.044985,0.975587,0.181798,0.75921,0.704875,1.403176,-0.766056,1.397309,-1.733784,-0.696051,0.416881,-1.669646,-1.185782
97,"ICELAND","UNITED KINGDOM",395,200,1972,0,0,1,1,0.05407003686651684,0.5047030628604232,0.042695603592803166,0.17179936278978958,0.07049084072671959,0.11078500020857435,0.04545609295517328,"ACQ1","WAR",0,1.,0.890921,0.892973,-0.1088,0.892724,0.890921,0.891947,0.390812,-0.109048,0.720834,0.71873,-0.170863,0.71845,0.720834,0.719783,-0.171143,-0.171003
98,"UNITED STATES","UNITED KINGDOM",2,200,1839,0,0,1,1,0.526294873737634,0.09971182350773036,0.3144227672293154,0.023606683953459568,0.03594920083490591,5.807240010065474e-6,8.843496944760429e-6,"SQ","CAP1",0,1.,-1.184572,1.26378,-2.134448,1.260981,-1.061852,0.055852,-1.53959,-2.014529,1.688768,-0.83586,1.643222,-1.020374,1.222938,0.653095,0.992878,1.085135
99,"TURKEY","GREECE",640,350,1976,0,0,1,1,0.035466057790063184,0.4921873893335519,0.03174862257144772,0.09882496247884098,0.1112436428840924,0.10845053142665347,0.12207879351535036,"ACQ1","NEGO",0,1.,0.19046,0.192531,0.134656,0.011722,0.192416,0.191496,-0.016296,-0.044198,0.73637,0.734269,0.728626,-0.225293,0.734354,0.735319,-0.232951,0.246829
100,"RUSSIAN FEDERATION","ARMENIA",365,371,1992,0,0,1,1,0.23580632889799397,0.01895517880595458,0.6897900495471285,0.0037943395162008267,0.006496419200441003,0.016650238306210072,0.028507445726070953,"ACQ2","SQ",0,0.9999999999999999,-0.982293,1.1114,-1.014823,1.032488,1.043293,0.081564,0.948118,0.931853,1.213743,-0.911918,1.211788,-1.887955,-0.860981,0.192861,-1.838972,-1.350954
101,"ITALY","AUSTRIA",325,305,1922,0,0,1,1,0.22939803869149888,0.025833590483099994,0.6693857030937806,0.0006839147467570256,0.001345056792299592,0.024725666964532635,0.04862802922803127,"ACQ2","ACQ2",1,1.,-0.993044,1.13828,-1.37596,1.08107,0.322162,0.09271,0.073494,-0.117964,1.394216,-0.800273,1.373994,-1.582157,-0.321619,0.390914,-1.123724,-0.732782
102,"FRANCE","RUSSIAN FEDERATION",220,365,1941,0,0,1,1,0.5236618572831345,0.08294046063916441,0.33960859489178047,0.021725160770691688,0.032034022373407293,0.000012084821202125816,0.00001781922061952133,"SQ","WAR",0,1.,-1.195707,1.123904,-2.09113,1.128965,-0.95313,-0.048403,-1.395779,-1.843491,1.427093,-1.001219,1.468597,-1.143758,1.080964,0.301285,0.979928,1.051198
103,"GREECE","TURKEY",350,640,1925,0,0,1,1,0.24151929182500637,0.01878197110852247,0.6863259637190718,0.0017155115628864474,0.003273142943344035,0.01663845736930298,0.03174566147186582,"ACQ2","NEGO",0,0.9999999999999999,-1.51298,0.201449,-1.550221,0.95053,0.137602,-0.778057,0.868063,0.849442,1.310929,-1.006071,1.389646,-1.9049,-0.771657,0.206443,-1.591769,-1.142355
104,"ITALY","FINLAND",325,375,1943,0,0,1,1,0.22504635630129724,0.021707663477302002,0.6869807567857388,0.0026333608217665805,0.004694973329196754,0.02117835950189557,0.03775852978280312,"ACQ2","WAR",0,1.,-0.934517,1.358609,-1.076742,1.113226,1.032469,0.28607,0.715973,0.644861,0.84306,-1.242575,0.803294,-2.103567,-0.952654,-0.252225,-1.853411,-1.422915
