"RowIndex","Agent1","Agent2","CountryCode1","CountryCode2","Year","Theta1","Theta2","Lambda1","Lambda2","Prob_SQ","Prob_ACQ1","Prob_ACQ2","Prob_NEGO","Prob_CAP1","Prob_CAP2","Prob_WAR","Prediction","GroundTruth","PredictionCorrect","TotalProbability","U1_Acq1","U1_Acq2","U1_Cap1","U1_Cap2","U1_Nego","U1_SQ","U1_War1","U1_War2","U2_Acq1","U2_Acq2","U2_Cap1","U2_Cap2","U2_Nego","U2_SQ","U2_War1","U2_War2"
129,"RUSSIAN FEDERATION","GREECE",365,350,1897,0,0,1,1,0.24501622779512547,0.01332622228925925,0.7034002160184778,0.0007941451993928237,0.0013438619706442635,0.013416227189327015,0.02270309953777337,"ACQ2","CAP2",0,1.,-0.847479,1.421151,-1.087886,1.12768,0.875756,0.386353,0.462081,0.341878,1.189503,-1.021085,1.136331,-1.88346,-0.716853,0.109999,-1.6324,-1.201212
130,"UNITED STATES","LIBYAN ARAB JAMAHIRIYA",2,620,1988,0,0,1,1,0.0812555589173432,0.3350002911213488,0.11395024758313071,0.04220837240778636,0.19433388479537692,0.041621198768809986,0.191630446406204,"ACQ1","CAP2",0,1.,-1.530523,1.886191,-2.278454,1.755446,-0.669276,0.518689,-1.173987,-1.547952,1.708576,-1.648898,1.517148,-2.279836,-0.409782,0.074225,-1.232149,-0.91668
131,"UNITED KINGDOM","RUSSIAN FEDERATION",200,365,1967,0,0,1,1,0.433414639986118,0.12408726944139242,0.34400806055886196,0.04996511937373171,0.04654257888348522,0.0010263164973991132,0.0009560152590115368,"SQ","CAP2",0,0.9999999999999999,-1.248896,1.913074,-2.154307,1.836416,-0.94981,0.810439,-1.479174,-1.931879,1.127884,-1.682393,0.47638,-1.878502,0.576765,-0.469199,-0.270849,-0.172794
132,"PERU","UNITED STATES",135,2,1972,0,0,1,1,0.011677685504780535,0.43045089032581274,0.01473473419200689,0.04663541656073537,0.11570832952136881,0.10938787597623034,0.2714050679190653,"ACQ1","CAP2",0,1.,-0.88254,-0.048763,-1.424824,0.171668,-0.500907,-0.481588,-0.551619,-0.822761,-0.045009,-0.879953,0.326232,-1.109083,-0.236321,-0.478343,-0.09421,0.020356
133,"MYANMAR","THAILAND",775,800,1987,0,0,1,1,0.011489839064445083,0.44716008090081777,0.013561596822244483,0.08192505604091979,0.20147908186152308,0.07064540882582769,0.17373893648422217,"ACQ1","CAP2",0,1.,-0.913448,1.198587,-1.599774,1.141669,-0.250956,0.181454,-0.651037,-0.994199,0.956972,-1.068805,0.842212,-1.436361,0.212387,-0.069355,-0.269928,-0.08615
134,"MEXICO","GERMANY",70,255,1942,0,0,1,1,0.06261224791330168,0.08283365945028263,0.36787252163600004,0.0004527105337743667,0.002095368982918921,0.08601471418445751,0.39811877729926487,"WAR1","CAP2",0,1.,-1.601414,0.60174,-1.778221,1.153638,0.212207,-0.670436,0.675702,0.587299,1.520056,-1.236642,1.790257,-1.83362,-0.125632,0.229656,-0.452409,-0.15392
135,"RUSSIAN FEDERATION","GREECE",365,350,1886,0,0,1,1,0.23854308304916635,0.016022018338582335,0.6985181313465261,0.0021078827078714417,0.0035997985767774756,0.015218775438692224,0.025990310542384095,"ACQ2","CAP2",0,1.,-0.854519,1.473215,-1.008493,1.112526,1.114805,0.426334,0.677128,0.600141,1.210959,-1.05306,1.174127,-1.966668,-0.857465,0.10479,-1.807905,-1.351101
136,"UNITED STATES","MEXICO",2,70,1842,0,0,1,1,0.2085108289873435,0.031116538060498647,0.6616353131505611,0.0011124494403340456,0.0022791306407058745,0.03127371675029027,0.06407202297026653,"ACQ2","CAP2",0,1.,-1.097371,1.042111,-1.269357,1.071345,0.674151,-0.035307,0.617392,0.531399,0.946287,-1.150664,0.954563,-1.916257,-0.659124,-0.129136,-1.416441,-1.033644
137,"GERMANY","SWEDEN",255,380,1939,0,0,1,1,0.21616027156381346,0.022280151573747513,0.6903985606988954,0.0029824172513603043,0.005367651459790639,0.022434360690485964,0.040376586761906724,"ACQ2","CAP2",0,1.,-1.028498,1.283308,-1.168001,1.13528,0.960804,0.172026,0.743025,0.673273,1.128963,-1.125603,1.10989,-2.014732,-0.875637,0.00222,-1.783839,-1.339274
138,"UNITED KINGDOM","COLOMBIA",200,100,1837,0,0,1,1,0.1914944996000935,0.02731196827807345,0.6836830098084449,0.005920071566648205,0.011010183905668226,0.028176830960335443,0.05240343588073633,"ACQ2","CAP2",0,1.,-1.101237,1.538311,-1.191472,1.230758,1.300131,0.338058,0.947461,0.902343,1.030781,-1.384517,1.003613,-2.304151,-1.19041,-0.247136,-2.137212,-1.677395
139,"RUSSIAN FEDERATION","IRAN, ISLAMIC REPUBLIC OF",365,630,1908,0,0,1,1,0.25471107972588386,0.013386009302420919,0.6953592125292937,0.001997780644114605,0.003327982541985669,0.011710356736670612,0.019507578519630708,"ACQ2","CAP2",0,1.,-0.724825,1.548364,-0.832337,1.044609,1.30397,0.564438,0.74646,0.692704,0.768528,-1.250958,0.725544,-2.174805,-1.097168,-0.29979,-2.063999,-1.602075
140,"UNITED KINGDOM","NETHERLANDS",200,210,1914,0,0,1,1,0.20499624486311482,0.029591871925013485,0.6688598040699186,0.0003448710256170894,0.0007125813940918864,0.031144029976956394,0.06435059674528766,"ACQ2","CAP2",0,1.,-1.090562,1.170893,-1.332581,1.130556,0.623576,0.053216,0.462229,0.34122,1.05997,-1.154826,1.04696,-1.910343,-0.613345,-0.061915,-1.381872,-1.004114
141,"PERU","UNITED STATES",135,2,1962,0,0,1,1,0.2211746250737647,0.2705509820237014,0.22861814935444427,0.029301684773536944,0.0705719841752066,0.05274595780984575,0.12703661678950032,"ACQ1","CAP2",0,1.,-0.881199,-0.21895,-1.509863,-0.010252,-0.635282,-0.562021,-0.740916,-1.055248,-0.213997,-0.877616,0.253994,-1.044924,-0.325025,-0.557696,-0.024342,0.059312
142,"RUSSIAN FEDERATION","IRAN, ISLAMIC REPUBLIC OF",365,630,1963,0,0,1,1,0.15535449058023465,0.13889037598555298,0.3726224029282892,0.022837201858815076,0.0696416983879502,0.05942825969016262,0.18122557056899535,"ACQ2","CAP2",0,1.,-1.116163,1.074343,-1.676249,1.086268,-0.152528,-0.027106,-0.420646,-0.700689,1.437327,-0.862437,1.446961,-1.507032,-0.045089,0.391304,-0.680051,-0.357753
143,"RUSSIAN FEDERATION","ESTONIA",365,366,1939,0,0,1,1,0.3505778148547859,0.0033353082217977698,0.6399980976945885,0.0001532062016381423,0.0002361738124366567,0.002242496465532504,0.003456902749220597,"ACQ2","CAP2",0,1.,-0.298481,0.960861,-0.680602,0.739421,0.479639,0.358388,0.067138,-0.123923,0.898702,-0.35403,0.812467,-1.113409,-0.052597,0.294146,-0.898211,-0.518522
144,"BULGARIA","None",355,345,1929,0,0,1,1,0.5216785957930139,0.08892287926005182,0.33268978867195353,0.023729573592710298,0.03210217110616416,0.000372738417143174,0.0005042531589630763,"SQ","CAP2",0,1.,-0.953999,1.415894,-1.886111,1.394143,-0.793111,0.320402,-1.280919,-1.746975,1.677594,-0.689965,1.429395,-0.915314,1.144066,0.715296,0.670517,0.783192
145,"BULGARIA","None",355,345,1914,0,0,1,1,0.20678013033509057,0.025280343421915215,0.6842812683915764,0.0038187293696704664,0.007035542768071856,0.025613759720208126,0.047190225993467366,"ACQ2","CAP2",0,1.,-1.118016,1.157149,-1.225857,1.133932,0.911793,0.026024,0.834655,0.780735,1.118735,-1.140324,1.115966,-2.033914,-0.899938,-0.014281,-1.796297,-1.349502
146,"CHINA","UNITED STATES",710,2,1958,0,0,1,1,0.503143424992679,0.011931857105850673,0.47369130670471943,0.006138286892974376,0.004784603853027844,0.00017450175573066544,0.00013601869501809728,"SQ","CAP2",0,0.9999999999999999,-0.755555,1.659446,-1.616331,1.567348,-0.41933,0.661517,-0.941817,-1.372205,0.526982,-1.438957,-0.040074,-1.581751,0.246258,-0.566009,-0.463592,-0.392195
147,"UNITED STATES","None",2,345,1992,0,0,1,1,0.2137245854471123,0.02789603638037182,0.670821542406621,0.0018330376115131381,0.0037575078040264936,0.026875575629594674,0.05509171472076062,"ACQ2","CAP2",0,1.,-1.373571,0.543257,-1.460523,1.006493,0.376586,-0.50735,0.796345,0.752869,1.195173,-1.052387,1.277196,-1.890717,-0.689023,0.094262,-1.445329,-1.026165
148,"RUSSIAN FEDERATION","CHINA",365,710,1933,0,0,1,1,0.18285820310720569,0.060521683939918615,0.5684701228517913,0.004111487522687859,0.010275045478223221,0.04965937837290095,0.1241040787272723,"ACQ2","CAP2",0,1.,-1.033754,1.254839,-1.443111,1.167405,0.317988,0.148032,0.025876,-0.178803,1.112739,-1.12214,1.06202,-1.779515,-0.356415,-0.006174,-1.064509,-0.735821
149,"CHINA","UNITED STATES",710,2,1949,0,0,1,1,0.058204710920245706,0.2954317947331473,0.10638437982620974,0.04311442429062851,0.13863216963605532,0.08498089870013824,0.27325162189357516,"ACQ1","CAP2",0,1.,-1.111568,1.212547,-1.713011,1.185346,-0.185276,0.068247,-0.513198,-0.813919,0.852922,-1.297816,0.804268,-1.5849,0.235479,-0.286209,-0.100259,0.043283
150,"RUSSIAN FEDERATION","FRANCE",365,220,1958,0,0,1,1,0.12248140589859431,0.025397556808737946,0.7057730236445562,0.00016406796083179396,0.00031316046084369566,0.05014940684590646,0.09572137838052956,"ACQ2","CAP2",0,1.,-1.677296,1.417151,-2.090628,1.568246,0.138116,-0.257548,0.082545,-0.124121,1.931827,-1.348337,1.96255,-2.229047,-0.957046,0.806368,-1.807033,-1.366678
151,"UNITED KINGDOM","PARAGUAY",200,150,1859,0,0,1,1,0.19961461043163897,0.026392858440052028,0.6836066894138286,0.005868353017174295,0.01066577087902061,0.026211727564360313,0.047639990253925214,"ACQ2","CAP2",0,1.,-1.16077,1.146759,-1.212118,1.155686,1.028272,-0.009409,1.011524,0.98585,1.171441,-1.146661,1.171919,-2.095925,-1.029049,0.016703,-1.977836,-1.503204
152,"ITALY","TURKEY",325,640,1922,0,0,1,1,0.21198326152139454,0.02519368199187612,0.6817935887125048,0.0035120036140388533,0.006588740937141107,0.024661739640707357,0.0462669835823371,"ACQ2","CAP2",0,0.9999999999999999,-1.354386,0.646668,-1.419538,1.058097,0.516296,-0.440102,0.895149,0.862573,1.36978,-0.962795,1.409725,-1.872033,-0.751085,0.278002,-1.620378,-1.165759
153,"PERU","CHILE",135,155,1921,0,0,1,1,0.02846403166315271,0.3628995420180571,0.04426637447918912,0.04711805160551194,0.15169859851734924,0.08663340839922565,0.27891999331751427,"ACQ1","CAP2",0,1.,-1.079177,0.978388,-1.692634,1.002743,-0.283841,-0.063009,-0.566214,-0.872943,0.853659,-1.147923,0.900005,-1.412387,0.324313,-0.181574,0.106195,0.238427
154,"CONGO, THE DEMOCRATIC REPUBLIC","ZAMBIA",490,551,1977,0,0,1,1,0.23509936435777476,0.22764774617529118,0.2729521372214567,0.017384643455143067,0.08356245579672442,0.028132012068058855,0.135221640925551,"ACQ2","CAP2",0,1.,-1.446243,0.244996,-2.15407,0.451123,-0.952109,-0.705495,-1.099896,-1.45381,0.456126,-1.367264,1.130799,-1.410952,0.376465,-0.545811,1.007451,1.029295
155,"CHINA","INDIA",710,750,1967,0,0,1,1,0.1733308395185837,0.07961143113230225,0.5119276547321344,0.005789041054547626,0.015024113194909185,0.05961083244862725,0.15470608791889565,"ACQ2","CAP2",0,1.,-0.960771,1.258901,-1.368677,1.143002,0.353482,0.195743,0.033631,-0.170322,0.815356,-1.219262,0.729915,-1.782766,-0.33116,-0.251634,-0.980106,-0.698354
156,"MEXICO","JAPAN",70,740,1942,0,0,1,1,0.1575505989070728,0.035578019964636935,0.6582300959868803,0.005159157565489326,0.01068868619395717,0.043230000128234976,0.08956344125372845,"ACQ2","CAP2",0,1.,-1.601414,0.60174,-1.676078,1.222119,0.437244,-0.670436,1.020292,0.98296,1.730797,-1.05504,1.802631,-1.947894,-0.756549,0.582492,-1.577569,-1.131141
157,"UNITED KINGDOM","TURKEY",200,640,1905,0,0,1,1,0.1182315367304605,0.09713672619351177,0.43074227735559045,0.0021986708929409276,0.007255546578875777,0.08010178990409642,0.26433345234452416,"ACQ2","CAP2",0,1.,-1.175209,0.964461,-1.461359,1.060629,0.352195,-0.134718,0.305288,0.162213,0.791999,-1.2599,0.857814,-1.771357,-0.257459,-0.293127,-0.7031,-0.447372
158,"ARGENTINA","BRAZIL",160,140,1873,0,0,1,1,0.18723384729520998,0.36275450337188087,0.15319854016919843,0.010811003583689593,0.013212120628703307,0.12276228016096039,0.15002770479035749,"ACQ1","CAP2",0,1.,-0.192622,-0.19072,-0.998201,-0.153455,-0.192253,-0.191671,-0.557777,-0.960566,-0.035684,-0.037667,0.118738,-0.23201,-0.036069,-0.036675,-0.07599,0.021181
159,"SYRIAN ARAB REPUBLIC","TURKEY",652,640,1989,0,0,1,1,0.09141711907729415,0.027108870179721932,0.6798662057896423,0.003547153849660414,0.006722765575359519,0.0660866837556861,0.1252512017726356,"ACQ2","CAP2",0,1.,-1.806701,1.493307,-2.120124,1.752078,0.459009,-0.376899,0.561067,0.404356,1.977646,-1.532287,2.01051,-2.445092,-1.226237,0.917161,-2.106177,-1.649775
160,"UNITED STATES","COLOMBIA",2,100,1903,0,0,1,1,0.233593861699064,0.020017192372048437,0.6874774321159304,0.0039621417804956306,0.006905145546828063,0.017516610294429708,0.03052761619120391,"ACQ2","CAP2",0,1.,-1.220032,0.714995,-1.232143,1.018779,0.691559,-0.307509,0.989288,0.983233,0.831277,-1.162217,0.843208,-2.123419,-1.084874,-0.203873,-2.034146,-1.553545
161,"UNITED STATES","MEXICO",2,70,1836,0,0,1,1,0.20041836614596636,0.03245678312906036,0.6602074531821032,0.000984562546639049,0.0020553247185972037,0.03364397990249903,0.07023353037513487,"ACQ2","CAP2",0,1.,-1.110957,1.111375,-1.300133,1.111153,0.690963,0.000274,0.596153,0.501565,0.980422,-1.183241,0.980356,-1.940462,-0.65795,-0.130511,-1.415238,-1.036627
162,"RUSSIAN FEDERATION","UKRAINE",365,369,1992,0,0,1,1,0.2358717175601636,0.02018638225555555,0.6852931185841202,0.00033061166632643025,0.0006179251855838974,0.020111368393587018,0.03758887635466329,"ACQ2","CAP2",0,1.,-0.982293,1.1114,-1.226529,1.049756,0.600045,0.081564,0.416283,0.294165,1.06408,-1.012644,1.047157,-1.805163,-0.581763,0.032329,-1.391205,-0.994945
163,"SOUTH AFRICA","SWAZILAND",560,572,1988,0,0,1,1,0.35540042631866053,0.0964639459761538,0.4311197069543896,0.0008514467276872135,0.0010894869712332696,0.05048097274959106,0.06459401430228447,"ACQ2","CAP2",0,1.,0.044754,0.464781,-0.01599,0.223519,0.439267,0.256865,0.167633,0.137261,0.265901,-0.14163,0.251557,-1.085786,-0.118872,0.062606,-1.077372,-0.605294
164,"UNITED KINGDOM","DENMARK",200,390,1940,0,0,1,1,0.14644404971888286,0.1062173205213493,0.43316196436883797,0.010995970631369872,0.03371160028984884,0.06627678909400263,0.20319230537570848,"ACQ2","CAP2",0,1.,-1.119071,1.126565,-1.574983,1.123878,0.102752,0.004938,-0.127891,-0.355847,1.213686,-1.065947,1.211645,-1.652604,-0.123676,0.09851,-0.712374,-0.419046
165,"SOUTH AFRICA","SWAZILAND",560,572,1986,0,0,1,1,0.3571059041462857,0.09381099543077112,0.43484912011924454,0.0007975372059416241,0.001021406957141393,0.0492896789516905,0.06312535718892512,"ACQ2","CAP2",0,1.,0.0259,0.444944,-0.033352,0.221662,0.420115,0.237345,0.167206,0.13758,0.232792,-0.17212,0.219689,-1.116912,-0.149766,0.030562,-1.10766,-0.635265
166,"UNITED KINGDOM","MEXICO",200,70,1916,0,0,1,1,0.19514812863908226,0.04060771429601517,0.6326070871364423,0.000361631629773745,0.0007936404017099737,0.04084435868207636,0.08963743921490014,"ACQ2","CAP2",0,1.,-1.068353,1.106236,-1.279964,1.086958,0.646068,0.024452,0.520985,0.415179,0.688977,-1.283558,0.681322,-1.970489,-0.666018,-0.365986,-1.360603,-1.017138
167,"BRAZIL","BOLIVIA",140,145,1902,0,0,1,1,0.22857788712667443,0.02168190889150629,0.6847845097245915,0.003594557282531749,0.0063960796715752735,0.01977602108066665,0.035189036222454145,"ACQ2","CAP2",0,1.,-1.124843,0.901805,-1.176324,1.033087,0.797471,-0.138408,0.903013,0.877272,1.007917,-1.064773,1.018269,-1.989978,-0.909746,-0.035684,-1.824598,-1.361996
168,"RUSSIAN FEDERATION","ROMANIA",365,360,1940,0,0,1,1,0.18475323065533467,0.0790559624962598,0.5155757777775468,0.014367272993331542,0.03566419215451625,0.048985585847124584,0.12159797807588635,"ACQ2","CAP2",0,1.,-1.060431,1.214792,-1.581985,1.165611,0.028141,0.102794,-0.281817,-0.542594,1.620162,-0.715926,1.59606,-1.481461,-0.168195,0.639743,-0.957831,-0.575064
169,"ARGENTINA","URUGUAY",160,165,1969,0,0,1,1,0.22415100498963686,0.2752630365230702,0.22467699414048686,0.03330164725677909,0.04295578112013084,0.08718789981064715,0.112463636159249,"ACQ1","CAP2",0,1.,-0.791669,-0.79022,-0.912032,-0.094476,-0.790394,-0.790944,-0.154832,-0.215013,-0.408477,-0.410239,-0.313039,-1.289576,-0.410026,-0.409358,-1.193926,-0.754257
170,"RUSSIAN FEDERATION","JAPAN",365,740,1958,0,0,1,1,0.40849112337058385,0.0816191986405836,0.42497657772646863,0.02190097021505518,0.04232823249060383,0.0070528265218639434,0.013631071034840986,"ACQ2","CAP2",0,1.,-0.926556,1.336779,-1.669008,1.266234,-0.34364,0.273912,-0.785411,-1.156638,0.949673,-1.170126,0.76096,-1.48117,0.290323,-0.140166,-0.209434,-0.053912
171,"UNITED KINGDOM","BRAZIL",200,140,1842,0,0,1,1,0.26314175217628805,0.006390033996821747,0.7131503427652797,0.00006283420021426814,0.0000997083477996995,0.006631748792766786,0.010523579720829741,"ACQ2","CAP2",0,0.9999999999999999,-0.73482,1.593067,-1.07668,1.196593,0.797255,0.602417,0.22985,0.05892,1.040515,-1.154316,0.949816,-2.003758,-0.823866,-0.073853,-1.764007,-1.339286
172,"ARGENTINA","RUSSIAN FEDERATION",160,365,1968,0,0,1,1,0.053121967650593606,0.08922273182071985,0.32007048593493104,0.000401676095852331,0.002033544557637701,0.08826994764635442,0.4468796462939111,"WAR1","CAP2",0,1.,-1.601077,0.34004,-1.702282,1.052152,0.14359,-0.792296,0.8051,0.754498,1.394928,-1.192098,1.742074,-1.753945,-0.058585,0.1514,-0.273285,0.007638
173,"SOUTH AFRICA","BOTSWANA",560,571,1985,0,0,1,1,0.2458703238032401,0.01650607635367745,0.6912197637815969,0.0021978495885873234,0.0037553067384778625,0.01493401230002673,0.02551666743439366,"ACQ2","CAP2",0,1.,-0.830019,1.325496,-0.942742,1.040666,1.08252,0.321016,0.741328,0.684966,1.009908,-1.049234,0.979254,-1.953743,-0.852605,-0.024595,-1.787769,-1.335514
174,"RWANDA","BURUNDI",517,516,1964,0,0,1,1,0.5344946617662559,0.0037917905679738847,0.4584611509770685,0.0003164669676273617,0.0013166345352852071,0.00031379154095831054,0.0013055036448308087,"SQ","CAP2",0,1.,-1.498178,0.249265,-2.301315,0.395842,-1.154171,-0.744563,-1.409161,-1.81073,0.414202,-1.442469,1.117088,-1.498444,0.310275,-0.623511,0.957186,0.985173
175,"KOREA, REPUBLIC OF","RUSSIAN FEDERATION",732,365,1959,0,0,1,1,0.17694957029087102,0.08269821995401669,0.5045488939324541,0.01041873559379335,0.02774937945782631,0.053948404265573915,0.14368679650546462,"ACQ2","CAP2",0,1.,-1.061085,1.138973,-1.53572,1.112359,0.094749,0.050658,-0.169182,-0.4065,1.329369,-0.930699,1.312747,-1.602586,-0.189142,0.265816,-0.877651,-0.541708
176,"None","UNITED STATES",315,2,1985,0,0,1,1,0.2656774414496001,0.21001996291743344,0.2928234858428505,0.1038705806347703,0.12535537763552934,0.001020984527177586,0.0012321669926386822,"ACQ2","CAP2",0,0.9999999999999999,-1.422686,1.639025,-2.098028,1.57088,-0.428678,0.209897,-0.834494,-1.172165,0.733639,-1.712704,0.539262,-1.786646,0.552751,-0.723246,0.284432,0.321403
177,"IRAQ","JAPAN",645,740,1943,0,0,1,1,0.5188009194639325,0.04071509929121124,0.40843065581464943,0.005726878267192095,0.017840890990631884,0.002061957866993486,0.006423598305389414,"SQ","CAP2",0,1.,-1.100648,1.585955,-1.954926,1.529767,-0.709151,0.385583,-1.192478,-1.619617,1.722185,-0.964786,1.519475,-1.439065,0.447813,0.623767,-0.229175,0.007964
178,"UNITED KINGDOM","TURKEY",200,640,1920,0,0,1,1,0.20704129068968605,0.025317828685802436,0.6839987995213238,0.005297076093430056,0.009509742165156721,0.02462552175837347,0.04420974108622755,"ACQ2","CAP2",0,1.0000000000000002,-1.245291,0.895923,-1.292091,1.109217,0.795715,-0.223766,0.98561,0.96221,1.377218,-0.957088,1.386622,-1.915059,-0.858979,0.2873,-1.807546,-1.32856
179,"SYRIAN ARAB REPUBLIC","UNITED STATES",652,2,1970,0,0,1,1,0.02130024694724082,0.13077555872212226,0.11876310404726868,0.006346419611978984,0.05484981375593676,0.06927199657133642,0.5986928603441161,"WAR1","CAP2",0,1.,-1.82392,1.325521,-2.274128,1.621543,-0.092382,-0.538425,-0.021464,-0.246568,1.922248,-1.620601,2.191805,-2.119962,0.153088,0.538242,-0.076716,0.172964
180,"HONDURAS","GERMANY",91,255,1918,0,0,1,1,0.5040222878112425,0.09952806917066233,0.3310733789888581,0.027517431325450675,0.033636308462592794,0.0019000149660481902,0.0023225092751455426,"SQ","CAP2",0,1.,-1.117553,1.058708,-2.080063,1.060132,-1.035966,-0.037985,-1.515797,-1.997053,0.99062,-1.155287,1.027435,-1.186093,0.924514,-0.105414,0.930523,0.945925
181,"UNITED KINGDOM","NETHERLANDS",200,210,1939,0,0,1,1,0.21698036688567623,0.02203060369964538,0.6908456059318311,0.001205932013984923,0.002244569379857489,0.023308824044198127,0.04338409804480671,"ACQ2","CAP2",0,0.9999999999999999,-1.032859,1.276745,-1.248687,1.147757,0.778269,0.16449,0.541368,0.433454,1.131574,-1.123985,1.10267,-1.948265,-0.72764,0.005015,-1.580824,-1.168684
182,"RUSSIAN FEDERATION","TURKEY",365,640,1905,0,0,1,1,0.21216862794102467,0.028679727115358777,0.6687534273138482,0.002727195170073465,0.0051101622119894665,0.028729017745186245,0.05383184250251912,"ACQ2","CAP2",0,1.,-0.966725,1.333569,-1.114254,1.122554,0.994207,0.247533,0.709427,0.635663,0.626007,-1.34715,0.574192,-2.137826,-0.93412,-0.445416,-1.776611,-1.381273
183,"GERMANY","PORTUGAL",255,235,1941,0,0,1,1,0.15545021397677927,0.032811771082091316,0.6702619654001093,0.0017918198695539677,0.0038643971591442784,0.04302604962650798,0.09279378288581386,"ACQ2","CAP2",0,1.,-1.397418,1.205391,-1.613666,1.318089,0.642538,-0.143793,0.647112,0.538988,1.535903,-1.217769,1.561741,-2.038078,-0.722958,0.257975,-1.517428,-1.107274
184,"GERMANY","IRELAND",255,205,1940,0,0,1,1,0.21071338152713595,0.02386300939120021,0.6875585234255338,0.0025882424403922476,0.004785147330097303,0.024744331259504922,0.045747364626135614,"ACQ2","CAP2",0,1.,-1.103168,1.167029,-1.256181,1.131106,0.819658,0.042412,0.707229,0.630722,1.218621,-1.07123,1.213094,-1.940902,-0.772798,0.098594,-1.647998,-1.213162
185,"SAUDI ARABIA","JAPAN",670,740,1943,0,0,1,1,0.5589788527265086,0.06421248620820197,0.33798299157966,0.012626526129361715,0.024225590375985706,0.0006761923231626285,0.0012973606571194,"SQ","CAP2",0,1.,-1.412012,0.674314,-2.361969,0.697834,-1.307607,-0.469995,-1.759066,-2.234044,1.652817,-0.813445,2.095808,-0.870902,1.511116,0.623767,1.89665,1.925378
186,"UNITED KINGDOM","BRAZIL",200,140,1839,0,0,1,1,0.24916836593957,0.010027085103545679,0.7121462132199318,0.0009231856136000118,0.001521387831277579,0.009899546392064258,0.016314215900010674,"ACQ2","CAP2",0,1.,-0.83586,1.688768,-1.080146,1.195215,1.072038,0.653095,0.456342,0.334199,1.111334,-1.266329,1.047095,-2.167968,-1.03246,-0.106536,-1.998338,-1.547518
187,"ECUADOR","UNITED STATES",130,2,1980,0,0,1,1,0.2955728420041346,0.21108371082990998,0.28780625444850627,0.09532742412035905,0.08650536856827508,0.012427238022653733,0.011277162006161358,"SQ","CAP2",0,1.,-0.065394,0.756412,-0.812016,0.665972,0.142834,0.356936,-0.320917,-0.694228,-0.217194,-0.864709,-0.497211,-1.080208,-0.356732,-0.552138,-0.852248,-0.744498
188,"PARAGUAY","GERMANY",150,255,1945,0,0,1,1,0.23800562380330445,0.3509346504928984,0.16611960619175173,0.038346621373096856,0.1377030397479133,0.015005517802867518,0.053884940588167715,"ACQ1","CAP2",0,1.,-0.728531,1.863786,-1.589181,1.72876,-0.367293,0.968972,-0.932644,-1.362969,1.524493,-1.143248,1.23228,-1.841679,-0.338739,0.29762,-1.329381,-0.980166
189,"IRAN, ISLAMIC REPUBLIC OF","UNITED KINGDOM",630,200,1985,0,0,1,1,0.12895238951047708,0.20660332035427195,0.25534263429481996,0.03306260005795516,0.10835071441784055,0.06258585058644642,0.20510249077818887,"ACQ2","CAP2",0,1.,-1.151773,1.021819,-1.765978,1.05416,-0.313212,-0.083829,-0.587973,-0.895076,1.636818,-0.665252,1.668423,-1.288234,0.20267,0.682867,-0.388707,-0.077216
190,"None","TURKEY",300,640,1905,0,0,1,1,0.21279409422898246,0.024116030070928853,0.6854119020652085,0.0005834273380965311,0.001119912097653758,0.0260228100537879,0.049951824145342,"ACQ2","CAP2",0,1.,-0.983841,1.502738,-1.247669,1.224787,0.84671,0.377563,0.436846,0.304932,0.893976,-1.338715,0.803496,-2.099074,-0.80367,-0.293127,-1.654508,-1.274329
191,"LIBYAN ARAB JAMAHIRIYA","UNITED STATES",620,2,1973,0,0,1,1,0.06377146973604743,0.3421862089312978,0.093317490732425,0.02840664712172528,0.18439541152445463,0.03843440534946393,0.24948836660458593,"ACQ1","CAP2",0,1.,-1.781376,1.773483,-2.542521,1.776524,-0.932281,-0.012732,-1.309813,-1.690385,1.926987,-1.698491,1.932805,-2.241494,-0.041661,0.464779,-0.578846,-0.307344
192,"RUSSIAN FEDERATION","JAPAN",365,740,1959,0,0,1,1,0.41044878814812064,0.06798205263189108,0.44745741931740085,0.017041715070328874,0.03548829973236951,0.00700151353963792,0.014580211560251072,"ACQ2","CAP2",0,1.,-0.931652,1.33011,-1.66984,1.260516,-0.339495,0.265816,-0.778183,-1.147277,0.984157,-1.151777,0.805547,-1.479845,0.283426,-0.107011,-0.223252,-0.059219
193,"INDONESIA","PAPUA NEW GUINEA",850,910,1988,0,0,1,1,0.23657071465859594,0.01863751338225802,0.6904006313464611,0.0037967405215790454,0.006490405497768416,0.016277733700007235,0.02782626089333022,"ACQ2","CAP2",0,1.,-1.016065,1.044767,-1.042714,1.027282,0.989848,0.017963,0.959039,0.945714,1.110599,-0.973903,1.110216,-1.952603,-0.929504,0.086156,-1.908587,-1.419237
194,"ETHIOPIA","SUDAN",530,625,1967,0,0,1,1,0.2560380246269942,0.01806741752685257,0.6780478607721293,0.0027068207313893865,0.004650212211502167,0.014897073742620287,0.025592590388512044,"ACQ2","CAP2",0,1.,-1.414882,0.228399,-1.420775,0.913605,0.218715,-0.689268,0.900975,0.898028,0.048525,-1.479615,0.102096,-2.401893,-1.360845,-0.819082,-2.229551,-1.768412
