RowIndex,Agent1,Agent2,CountryCode1,CountryCode2,Year,Theta1,Theta2,Lambda1,Lambda2,Prob_SQ,Prob_ACQ1,Prob_ACQ2,Prob_NEGO,Prob_CAP1,Prob_CAP2,Prob_WAR,Prediction,GroundTruth,PredictionCorrect,TotalProbability,U1_Acq1,U1_Acq2,U1_Cap1,U1_Cap2,U1_Nego,U1_SQ,U1_War1,U1_War2,U2_Acq1,U2_Acq2,U2_Cap1,U2_Cap2,U2_Nego,U2_SQ,U2_War1,U2_War2
90,CHINA,LESOTHO,710,570,1966,0,0,1,1,0.100051141,0.144983507,0.30826312,0.031497801,0.074339659,0.101443202,0.239421569,ACQ2,SQ,0,1,-0.97947,1.09692,-1.247889,1.04289,0.539576,0.073854,0.351336,0.217127,1.004532,-1.037464,0.985447,-1.779055,-0.509793,-0.020508,-1.270469,-0.899673
91,UNITED STATES,SOLOMON ISLANDS,2,940,1987,0,0,1,1,0.080235275,0.126405106,0.308049312,0.022731846,0.06447318,0.103774613,0.294330667,ACQ2,SQ,0,1,-1.31074,0.667805,-1.533266,0.976309,0.227527,-0.396803,0.424768,0.313505,1.292351,-0.969371,1.402563,-1.69162,-0.341175,0.214963,-0.95321,-0.592086
92,EL SALVADOR,ITALY,92,325,1927,0,0,1,1,0.101653049,0.390305072,0.104976428,0.037094359,0.10213178,0.07029535,0.193543963,ACQ1,SQ,0,1,-0.955738,1.271364,-1.949285,1.270023,-0.941367,0.207788,-1.439481,-1.936255,1.276,-0.952388,1.070057,-0.961269,1.256209,0.213173,1.041386,1.045826
93,TURKEY,ITALY,640,325,1870,0,0,1,1,0.093035742,0.39028206,0.099458186,0.026477996,0.111598387,0.053530296,0.225617333,ACQ1,SQ,0,1,-1.218382,0.83476,-2.094062,0.864606,-0.963134,-0.240068,-1.371129,-1.808968,1.329312,-0.919776,1.538844,-1.046973,1.043234,0.272212,1.12557,1.189168
94,TURKEY,GERMANY,640,255,1890,0,0,1,1,0.086583527,0.399932669,0.091382854,0.020617463,0.116102924,0.043035449,0.242345114,ACQ1,SQ,0,1,-1.410961,0.595199,-2.259273,0.672534,-1.10665,-0.509832,-1.45347,-1.877625,1.606683,-0.81002,2.03884,-0.962374,1.238487,0.576397,1.518289,1.594466
95,HUNGARY,JAPAN,310,740,1935,0,0,1,1,0.104290079,0.220066429,0.217239091,0.035670289,0.088257732,0.09627257,0.23820381,WAR,SQ,0,1,-0.834271,1.403883,-1.396665,1.237715,0.145159,0.379721,-0.302206,-0.583403,0.735597,-1.247432,0.527367,-1.699055,-0.159984,-0.315335,-0.819837,-0.594026
96,BRAZIL,RUSSIAN FEDERATION,140,365,1847,0,0,1,1,0.100989184,0.413269699,0.095388919,0.032392735,0.107452338,0.058025718,0.192481406,ACQ1,SQ,0,1,-1.135302,0.959516,-2.12437,0.960729,-1.112402,-0.11099,-1.605723,-2.100257,0.987391,-1.119939,1.097485,-1.128015,0.970372,-0.083956,1.072389,1.076428
97,None,RUSSIAN FEDERATION,273,365,1846,0,0,1,1,0.143876518,0.288932586,0.18854837,0.043218119,0.081450846,0.08804324,0.165930322,ACQ1,SQ,0,1,-0.388359,1.446456,-1.26393,1.366391,-0.160055,0.643456,-0.677905,-1.115691,1.168326,-0.655831,0.750607,-1.006651,0.528376,0.305258,-0.240162,-0.064752
98,CUBA,GERMANY,40,255,1928,0,0,1,1,0.101023353,0.415610281,0.094518219,0.032570205,0.10736884,0.057932512,0.19097659,ACQ1,SQ,0,1,-1.124608,0.973243,-2.119994,0.973684,-1.114929,-0.095638,-1.612181,-2.109874,1.078299,-1.063949,1.173534,-1.068155,1.069287,0.009177,1.160316,1.162419
99,EQUATORIAL GUINEA,UNITED KINGDOM,411,200,1971,0,0,1,1,0.104498445,0.254248348,0.186789023,0.02686837,0.09363412,0.074463245,0.259498449,WAR,SQ,0,1,-1.145736,0.9102,-1.801334,0.960919,-0.437668,-0.147267,-0.714748,-1.042547,1.588953,-0.627143,1.658911,-1.152101,0.425595,0.65323,-0.029405,0.233074
