RowIndex,Agent1,Agent2,CountryCode1,CountryCode2,Year,Theta1,Theta2,Lambda1,Lambda2,Prob_SQ,Prob_ACQ1,Prob_ACQ2,Prob_NEGO,Prob_CAP1,Prob_CAP2,Prob_WAR,Prediction,GroundTruth,PredictionCorrect,TotalProbability,U1_Acq1,U1_Acq2,U1_Cap1,U1_Cap2,U1_Nego,U1_SQ,U1_War1,U1_War2,U2_Acq1,U2_Acq2,U2_Cap1,U2_Cap2,U2_Nego,U2_SQ,U2_War1,U2_War2
64,GHANA,TOGO,452,461,1980,0,0,1,1,0.37025359,0.110353032,0.400134443,0.013157306,0.017477239,0.038063508,0.050560882,ACQ2,SQ,0,1,-0.578431,-0.533723,-0.786083,-0.093074,-0.543007,-0.55613,-0.206184,-0.31001,0.286087,0.22953,0.40343,-0.559471,0.241464,0.257847,-0.430194,-0.035694
65,ICELAND,FRANCE,395,220,1977,0,0,1,1,0.054607168,0.504288727,0.04309827,0.17153579,0.070681192,0.110328201,0.045460652,ACQ1,SQ,0,1,0.886645,0.888699,-0.113109,0.88848,0.886645,0.887672,0.38655,-0.113327,0.801637,0.799553,-0.085815,0.799306,0.801637,0.800595,-0.086063,-0.08594
66,PERU,COLOMBIA,135,100,1982,0,0,1,1,0.002169799,0.544402959,0.001800027,0.021902622,0.025162508,0.188270392,0.216291692,ACQ1,SQ,0,1,-0.05739,-0.055416,-0.571839,-0.02803,-0.056432,-0.056403,-0.28627,-0.543494,0.042672,0.040654,0.071689,-0.444888,0.041692,0.041663,-0.414833,-0.172062
67,UNITED KINGDOM,"IRAN, ISLAMIC REPUBLIC OF",200,630,1972,0,0,1,1,0.369211121,0.056608745,0.497848287,0.022280301,0.025607799,0.013233668,0.015210078,ACQ2,SQ,0,1,0.315212,1.095515,-0.318855,0.828698,0.600751,0.729142,0.0169,-0.300134,0.702646,-0.078055,0.385806,-0.643517,0.261189,0.32151,-0.621113,-0.338382
68,DOMINICAN REPUBLIC,FRANCE,42,220,1987,0,0,1,1,0.484895898,0.101074762,0.342612936,0.007525341,0.039838411,0.003821581,0.020231071,SQ,SQ,1,1,-1.469529,1.906224,-2.364234,1.840038,-1.114079,0.628572,-1.627617,-2.07497,1.959054,-1.362236,1.867301,-2.216265,-0.877425,0.917241,-1.823207,-1.396192
69,CAMBODIA,LAO PEOPLE'S DEMOCRATIC REPUBL,811,812,1988,0,0,1,1,0.18474355,0.090017223,0.487636091,0.011615921,0.030306708,0.054219151,0.141461355,ACQ2,SQ,0,1,-0.96753,1.120223,-1.444259,1.069812,0.124931,0.096339,-0.163844,-0.402208,1.125306,-0.964142,1.089582,-1.593323,-0.189334,0.10174,-0.854238,-0.539648
70,PAKISTAN,"IRAN, ISLAMIC REPUBLIC OF",770,630,1976,0,0,1,1,0.055098813,0.500443189,0.04408147,0.004578852,0.005123906,0.184363807,0.206309964,ACQ1,SQ,0,1,-0.033945,0.027077,-0.758243,0.028024,-0.017121,-0.003435,-0.378323,-0.740472,-0.005794,-0.066361,-0.003298,-0.339439,-0.022334,-0.036083,-0.292915,-0.156376
71,UNITED STATES,LITHUANIA,2,368,1937,0,0,1,1,0.210569195,0.033977525,0.650489971,0.000361751,0.000804626,0.03219251,0.071604422,ACQ2,SQ,0,1,-1.272807,0.651284,-1.442342,0.965452,0.325084,-0.378303,0.554485,0.469718,1.1772,-0.987503,1.26645,-1.751582,-0.476803,0.122301,-1.151631,-0.769592
72,ROMANIA,None,360,345,1895,0,0,1,1,0.327140837,0.000279383,0.672005877,1.53065E-05,2.2101E-05,0.000219525,0.000316971,ACQ2,SQ,0,1,-0.212046,1.441177,-0.38853,0.847129,1.149409,0.721356,0.467119,0.378877,1.195167,-0.468752,1.139834,-1.392046,-0.341119,0.420376,-1.319745,-0.858098
73,COLOMBIA,UNITED STATES,100,2,1909,0,0,1,1,0.487526268,0.135389501,0.295125725,0.034245513,0.043683451,0.001770763,0.002258779,SQ,SQ,1,1,-1.145155,0.863914,-2.143677,0.864171,-1.142184,-0.17384,-1.641187,-2.140448,0.674294,-1.239269,0.848056,-1.239712,0.673446,-0.342633,0.846766,0.846987
74,ITALY,SPAIN,325,230,1912,0,0,1,1,0.206674131,0.180822184,0.326683537,0.044286639,0.117746328,0.033833351,0.089953831,ACQ2,SQ,0,1,-0.532483,1.557966,-1.224846,1.351761,0.110618,0.670288,-0.441769,-0.78795,1.309371,-0.778187,1.133144,-1.515275,-0.229342,0.337918,-1.142657,-0.774113
75,ECUADOR,BRAZIL,130,140,1868,0,0,1,1,0.512125587,0.067339714,0.371664324,0.020871,0.025362406,0.001190399,0.001446571,SQ,SQ,1,1,-1.083433,1.329981,-1.990715,1.314007,-0.859667,0.172289,-1.329283,-1.782924,1.13017,-1.202907,0.977992,-1.319635,0.857833,-0.049246,0.588927,0.647291
76,CHINA,BULGARIA,710,355,1974,0,0,1,1,0.130968918,0.137578224,0.356725409,0.014851468,0.050056219,0.070889573,0.238930189,ACQ2,SQ,0,1,-1.167184,0.965779,-1.646518,1.032684,-0.056624,-0.128499,-0.229387,-0.469054,1.308849,-0.954359,1.36544,-1.51396,0.042356,0.236262,-0.460654,-0.180854
77,PAKISTAN,UNITED KINGDOM,770,200,1977,0,0,1,1,0.209715536,0.20411363,0.297052843,0.039118462,0.067744287,0.066716838,0.115538403,ACQ2,SQ,0,1,-0.534186,0.513038,-1.111864,0.517739,-0.09192,-0.01113,-0.376059,-0.664898,0.000659,-0.90501,0.008373,-1.211887,-0.27727,-0.470525,-0.576433,-0.422994
78,BAHRAIN,SAUDI ARABIA,692,670,1986,0,0,1,1,0.406395279,0.113732945,0.374941438,0.00415334,0.005256587,0.04216066,0.053359751,SQ,SQ,1,1,-0.235736,-0.233859,-1.147607,-0.213166,-0.23557,-0.234797,-0.670814,-1.12675,-0.517194,-0.518875,-0.303056,-0.606866,-0.517342,-0.518034,-0.391195,-0.3472
79,URUGUAY,FRANCE,165,220,1954,0,0,1,1,0.023565259,0.0584508,0.263759679,0.000968141,0.006164441,0.087832997,0.559258683,WAR,SQ,0,1,-1.895416,1.234274,-2.187979,1.761554,0.318643,-0.745338,0.699641,0.55336,1.973695,-1.690556,2.259545,-2.307039,-0.285255,0.725684,-0.615889,-0.307647
80,SPAIN,UNITED KINGDOM,230,200,1874,0,0,1,1,0.511864124,0.086400103,0.34371791,0.024596924,0.03076568,0.001179699,0.00147556,SQ,SQ,1,1,-1.164326,1.212589,-2.100737,1.210479,-1.013179,0.033176,-1.483494,-1.9517,1.251522,-1.141273,1.220949,-1.219736,1.063776,0.076258,0.95474,0.993972
81,RUSSIAN FEDERATION,None,365,245,1859,0,0,1,1,0.185436364,0.109208245,0.443919674,0.026008529,0.070532887,0.044422988,0.120471313,ACQ2,SQ,0,1,-0.947709,1.567627,-1.540548,1.380272,0.076438,0.460149,-0.407337,-0.703756,1.595523,-0.920857,1.504688,-1.723454,-0.424117,0.503591,-1.317549,-0.916251
82,PERU,UNITED KINGDOM,135,200,1888,0,0,1,1,0.520492526,0.081329663,0.34436845,0.022445191,0.031364054,4.82E-08,6.74E-08,SQ,SQ,1,1,-1.156767,0.922634,-2.039887,0.939849,-0.913727,-0.147283,-1.338073,-1.779633,1.036546,-1.093738,1.169918,-1.188192,0.835332,-0.036449,0.87425,0.921477
83,TURKEY,GREECE,640,350,1991,0,0,1,1,0.046365259,0.476362875,0.042333351,0.111953967,0.125484042,0.093123107,0.104377399,ACQ1,SQ,0,1,0.222065,0.224145,0.22175,0.00111,0.224144,0.223105,0.000952,0.000795,0.878262,0.876204,0.878201,-0.123525,0.876205,0.877233,-0.123585,0.37628
84,RUSSIAN FEDERATION,GREECE,365,350,1916,0,0,1,1,0.248392642,0.012865794,0.70236189,0.002067778,0.003497163,0.011449901,0.019364832,ACQ2,SQ,0,1,-0.800667,1.68315,-0.925122,1.100841,1.374026,0.665081,0.72949,0.667262,1.152014,-1.216331,1.120725,-2.169286,-1.104911,-0.044057,-2.089155,-1.612678
85,FRANCE,PORTUGAL,220,235,1830,0,0,1,1,0.333622293,0.25554437,0.232639028,0.075219025,0.091391064,0.005229897,0.006354322,SQ,SQ,1,1,-0.367245,1.76904,-1.288947,1.69266,-0.199979,0.975513,-0.737211,-1.198062,1.143463,-1.012623,0.519306,-1.372799,0.366893,0.084083,-0.61744,-0.437352
86,ARGENTINA,GERMANY,160,255,1925,0,0,1,1,0.492023053,0.123979138,0.306712828,0.039284217,0.037924049,3.90332E-05,3.76818E-05,SQ,SQ,1,1,-1.037326,1.12154,-2.02834,1.121053,-1.017926,0.054135,-1.513919,-2.009426,0.933548,-1.146208,0.879853,-1.154336,0.916644,-0.133767,0.85482,0.858885
87,BOLIVIA,CHINA,145,710,1987,0,0,1,1,0.423923015,0.155451855,0.307767359,0.030667203,0.06774732,0.004500698,0.009942551,SQ,SQ,1,1,-0.94753,1.68174,-1.804859,1.598524,-0.57241,0.58327,-1.08429,-1.512954,1.361047,-1.206049,1.021148,-1.623302,0.289917,0.114582,-0.467234,-0.258608
88,RUSSIAN FEDERATION,LUXEMBOURG,365,212,1965,0,0,1,1,0.116439007,0.032477738,0.665467736,0.005257774,0.010161285,0.058035611,0.112160849,ACQ2,SQ,0,1,-1.681589,1.131385,-1.915192,1.488568,0.474264,-0.466055,0.714645,0.597843,1.934546,-1.199216,1.97551,-2.11132,-0.923773,0.912662,-1.794914,-1.338861
89,"TANZANIA, UNITED REPUBLIC OF",MALAWI,510,553,1968,0,0,1,1,0.036219082,0.114402189,0.204245507,0.001522605,0.007883602,0.102906665,0.53282035,WAR,SQ,0,1,-1.44007,0.128236,-1.498211,0.838062,0.037052,-0.753644,0.717808,0.688737,0.26764,-1.387602,0.75798,-1.736977,-0.31066,-0.65083,-0.169695,0.004993
90,CHINA,LESOTHO,710,570,1966,0,0,1,1,0.229244424,0.026469223,0.667244388,3.09989E-05,6.21004E-05,0.025621362,0.051327504,ACQ2,SQ,0,1,-0.97947,1.09692,-1.247889,1.04289,0.539576,0.073854,0.351336,0.217127,1.004532,-1.037464,0.985447,-1.779055,-0.509793,-0.020508,-1.270469,-0.899673
91,UNITED STATES,SOLOMON ISLANDS,2,940,1987,0,0,1,1,0.185938911,0.046361352,0.614485972,1.55E-06,3.88E-06,0.043689289,0.109519044,ACQ2,SQ,0,1,-1.31074,0.667805,-1.533266,0.976309,0.227527,-0.396803,0.424768,0.313505,1.292351,-0.969371,1.402563,-1.69162,-0.341175,0.214963,-0.95321,-0.592086
92,EL SALVADOR,ITALY,92,325,1927,0,0,1,1,0.51590484,0.090672119,0.33461352,0.03157207,0.02665833,0.000313995,0.000265126,SQ,SQ,1,1,-0.955738,1.271364,-1.949285,1.270023,-0.941367,0.207788,-1.439481,-1.936255,1.276,-0.952388,1.070057,-0.961269,1.256209,0.213173,1.041386,1.045826
93,TURKEY,ITALY,640,325,1870,0,0,1,1,0.538361555,0.059038562,0.362812617,0.01305689,0.023575375,0.001124542,0.002030461,SQ,SQ,1,1,-1.218382,0.83476,-2.094062,0.864606,-0.963134,-0.240068,-1.371129,-1.808968,1.329312,-0.919776,1.538844,-1.046973,1.043234,0.272212,1.12557,1.189168
94,TURKEY,GERMANY,640,255,1890,0,0,1,1,0.561879793,0.004491672,0.430189595,0.000464483,0.001652185,0.00029016,0.001032112,SQ,SQ,1,1,-1.410961,0.595199,-2.259273,0.672534,-1.10665,-0.509832,-1.45347,-1.877625,1.606683,-0.81002,2.03884,-0.962374,1.238487,0.576397,1.518289,1.594466
95,HUNGARY,JAPAN,310,740,1935,0,0,1,1,0.158044274,0.156105505,0.345041466,0.0326176,0.079260745,0.066743573,0.162186837,ACQ2,SQ,0,1,-0.834271,1.403883,-1.396665,1.237715,0.145159,0.379721,-0.302206,-0.583403,0.735597,-1.247432,0.527367,-1.699055,-0.159984,-0.315335,-0.819837,-0.594026
96,BRAZIL,RUSSIAN FEDERATION,140,365,1847,0,0,1,1,0.501544909,0.113394002,0.314056283,0.02969378,0.036948153,0.001943974,0.002418899,SQ,SQ,1,1,-1.135302,0.959516,-2.12437,0.960729,-1.112402,-0.11099,-1.605723,-2.100257,0.987391,-1.119939,1.097485,-1.128015,0.970372,-0.083956,1.072389,1.076428
97,None,RUSSIAN FEDERATION,273,365,1846,0,0,1,1,0.425653915,0.159516756,0.301747399,0.048957546,0.061867711,0.000996895,0.001259778,SQ,SQ,1,1,-0.388359,1.446456,-1.26393,1.366391,-0.160055,0.643456,-0.677905,-1.115691,1.168326,-0.655831,0.750607,-1.006651,0.528376,0.305258,-0.240162,-0.064752
98,CUBA,GERMANY,40,255,1928,0,0,1,1,0.505790113,0.109073184,0.316815686,0.028509774,0.035187811,0.002069357,0.002554076,SQ,SQ,1,1,-1.124608,0.973243,-2.119994,0.973684,-1.114929,-0.095638,-1.612181,-2.109874,1.078299,-1.063949,1.173534,-1.068155,1.069287,0.009177,1.160316,1.162419
99,EQUATORIAL GUINEA,UNITED KINGDOM,411,200,1971,0,0,1,1,0.060632956,0.345513187,0.088655563,0.044441228,0.154463336,0.068435179,0.237858551,ACQ1,SQ,0,1,-1.145736,0.9102,-1.801334,0.960919,-0.437668,-0.147267,-0.714748,-1.042547,1.588953,-0.627143,1.658911,-1.152101,0.425595,0.65323,-0.029405,0.233074
100,IRAQ,TURKEY,645,640,1985,0,0,1,1,0.088064391,0.032955936,0.639618251,0.006963735,0.01429521,0.071443238,0.146659239,ACQ2,CAP2,0,1,-1.786423,1.30207,-2.012647,1.683687,0.603378,-0.493189,0.871883,0.758771,1.966886,-1.440517,2.013535,-2.345929,-1.118218,0.907752,-1.976981,-1.524274
101,ITALY,GREECE,325,350,1897,0,0,1,1,0.245341644,0.013066752,0.704092074,0.001350524,0.002272855,0.012626492,0.021249659,ACQ2,CAP2,0,1,-0.817548,1.579671,-1.019799,1.144798,1.094831,0.545125,0.558832,0.457707,1.247106,-1.084926,1.192439,-1.984643,-0.851062,0.109999,-1.805445,-1.355587
102,GUATEMALA,GERMANY,90,255,1918,0,0,1,1,0.497488026,0.111931368,0.31884311,0.034973238,0.036079513,0.000337042,0.000347703,SQ,CAP2,0,1,-1.068346,1.141744,-2.036603,1.140224,-0.998192,0.047876,-1.483841,-1.96797,0.99062,-1.155287,0.94415,-1.184667,0.927574,-0.105414,0.851724,0.866414
103,RUSSIAN FEDERATION,None,365,315,1968,0,0,1,1,0.480428769,0.002954748,0.513458593,0.000349401,0.000528789,0.000907012,0.001372687,ACQ2,CAP2,0,1,-0.510929,-0.377111,-1.068098,-0.180319,-0.45167,-0.444393,-0.533463,-0.812047,0.209643,0.051589,0.462749,-0.378858,0.141609,0.130765,-0.035733,0.179491
104,MYANMAR,THAILAND,775,800,1988,0,0,1,1,0.001193841,0.471322601,0.001332719,0.087689604,0.210206401,0.06718981,0.161065025,ACQ1,CAP2,0,1,-0.899122,1.218377,-1.596475,1.156754,-0.258268,0.203613,-0.668567,-1.017243,0.968307,-1.062202,0.840507,-1.434542,0.212266,-0.058298,-0.287874,-0.101704
105,AFGHANISTAN,PAKISTAN,700,770,1956,0,0,1,1,0.119840066,0.210443595,0.24299976,0.037427534,0.114722422,0.067540943,0.207025679,ACQ2,CAP2,0,1,-1.038529,1.376889,-1.642248,1.282836,-0.081345,0.237339,-0.477257,-0.779117,1.100024,-1.208276,0.974095,-1.677691,0.016474,-0.072712,-0.57887,-0.344162
106,GERMANY,ESTONIA,255,366,1939,0,0,1,1,0.351261938,6.13966E-05,0.648563304,3.65E-06,5.25E-06,4.28368E-05,6.16289E-05,ACQ2,CAP2,0,1,-0.466149,0.785198,-0.551494,0.627854,0.678402,0.172026,0.478385,0.435712,0.906526,-0.363055,0.895887,-1.301206,-0.284533,0.294146,-1.233323,-0.764248
107,VENEZUELA,UNITED KINGDOM,101,200,1859,0,0,1,1,0.505268863,0.108173936,0.318392062,0.028481499,0.035391972,0.001913677,0.002377992,SQ,CAP2,0,1,-1.16353,1.01023,-2.151669,1.011403,-1.137748,-0.098901,-1.630644,-2.124714,1.099357,-1.113778,1.197219,-1.124287,1.076098,-0.009409,1.163451,1.168705
108,RUSSIAN FEDERATION,UNITED KINGDOM,365,200,1904,0,0,1,1,0.124558466,0.185060145,0.277737978,0.031791547,0.101442108,0.066671356,0.2127384,ACQ2,CAP2,0,1,-1.084012,1.421333,-1.671101,1.320243,-0.049527,0.244824,-0.444163,-0.737707,1.154308,-1.245504,1.032518,-1.748046,-0.051699,-0.063145,-0.67603,-0.424759
109,CHINA,UNITED KINGDOM,710,200,1954,0,0,1,1,0.462032288,0.148350419,0.294922788,0.037861283,0.056830083,1.26E-06,1.88E-06,SQ,CAP2,0,1,-0.953106,1.535457,-1.858464,1.495137,-0.717584,0.426021,-1.210582,-1.663262,1.426471,-1.042138,1.122919,-1.329611,0.716813,0.275553,0.125789,0.269525
110,NICARAGUA,COSTA RICA,93,94,1977,0,0,1,1,0.060577293,0.496638678,0.048136915,0.17162891,0.134770352,0.04943185,0.038816001,ACQ1,CAP2,0,1,0.674033,0.676145,0.264255,0.277692,0.675279,0.675089,0.071938,-0.132951,0.811803,0.809722,0.535659,0.218772,0.810574,0.810763,-0.056522,0.238954
111,URUGUAY,JAPAN,165,740,1945,0,0,1,1,0.117404979,0.050820632,0.580496954,0.001480859,0.004353675,0.062295682,0.18314722,ACQ2,CAP2,0,1,-1.694881,0.46773,-1.760175,1.242066,0.326525,-0.828427,1.068215,1.035568,1.622849,-1.290458,1.814265,-2.059399,-0.61731,0.2953,-1.194834,-0.810364
112,IRAQ,TURKEY,645,640,1987,0,0,1,1,0.084221669,0.034635156,0.624375999,0.00876764,0.018364744,0.074204877,0.155429915,ACQ2,CAP2,0,1,-1.795835,1.244701,-1.988366,1.686459,0.659305,-0.547089,1.004798,0.908533,1.967611,-1.438121,2.017976,-2.346062,-1.124591,0.914286,-1.982167,-1.528196
113,FRANCE,THAILAND,220,800,1948,0,0,1,1,0.216525612,0.023170577,0.686807949,0.003113993,0.005651403,0.022996131,0.041734334,ACQ2,CAP2,0,1,-1.065779,1.162046,-1.18637,1.106522,0.893391,0.063138,0.777572,0.717277,1.109975,-1.097393,1.102915,-1.985561,-0.85054,0.008197,-1.745769,-1.301685
114,SOUTH AFRICA,BOTSWANA,560,571,1987,0,0,1,1,0.241628327,0.017946954,0.689231984,0.002410642,0.004151079,0.016396519,0.028234495,ACQ2,CAP2,0,1,-0.871558,1.27299,-0.982091,1.043062,1.035946,0.2585,0.750752,0.695485,0.884691,-1.120643,0.85784,-2.016771,-0.912346,-0.145661,-1.835325,-1.387261
115,FRANCE,TURKEY,220,640,1905,0,0,1,1,0.176377425,0.044040888,0.623816637,4.98E-06,1.17044E-05,0.046461608,0.109286762,ACQ2,CAP2,0,1,-1.10921,1.304823,-1.382172,1.205551,0.645884,0.136543,0.410131,0.27365,0.881799,-1.329418,0.836504,-1.997691,-0.595897,-0.293127,-1.309464,-0.975328
116,GERMANY,HUNGARY,255,310,1944,0,0,1,1,0.353765715,0.000141315,0.645834985,1.10746E-05,1.61087E-05,9.40299E-05,0.000136772,ACQ2,CAP2,0,1,-0.746209,0.435925,-0.787043,0.594925,0.387654,-0.165769,0.526237,0.50582,1.103679,-0.197324,1.108265,-1.169661,-0.161334,0.494676,-1.129086,-0.642917
117,UNITED STATES,CUBA,2,40,1933,0,0,1,1,0.23129524,0.020359054,0.687803878,0.004248094,0.007361077,0.017905716,0.031026941,ACQ2,CAP2,0,1,-1.130592,0.881623,-1.145514,1.033297,0.851597,-0.153972,0.995811,0.98835,0.842011,-1.151616,0.846991,-2.119272,-1.087134,-0.190695,-2.049809,-1.565982
118,ITALY,FRANCE,325,220,1912,0,0,1,1,0.262693622,0.131198042,0.404224838,0.039328668,0.078787586,0.027891624,0.05587562,ACQ2,CAP2,0,1,-0.17893,1.35305,-0.848739,1.131727,0.326916,0.670288,-0.229311,-0.564216,1.12457,-0.410134,0.931613,-1.122262,0.031665,0.403519,-0.87342,-0.517356
119,EGYPT,GERMANY,651,255,1945,0,0,1,1,0.10613834,0.154026391,0.301827565,0.069901225,0.036672818,0.217385193,0.114048467,ACQ2,CAP2,0,1,-0.887697,1.846798,-1.878428,1.838838,-0.862351,0.85872,-1.365676,-1.861041,0.996076,-1.484148,0.155401,-1.505162,0.943956,-0.35104,0.082267,0.092774
120,RUSSIAN FEDERATION,TURKEY,365,640,1897,0,0,1,1,0.211327531,0.025486373,0.681050524,0.000470369,0.000920768,0.027301179,0.053443257,ACQ2,CAP2,0,1,-1.014625,1.35838,-1.271394,1.181825,0.749067,0.237551,0.444127,0.315743,0.965042,-1.245809,0.908761,-2.008885,-0.722004,-0.183285,-1.541361,-1.159823
121,RUSSIAN FEDERATION,"KOREA, REPUBLIC OF",365,732,1978,0,0,1,1,0.141905852,0.136318862,0.368134575,0.018175228,0.056041598,0.06842913,0.210994755,ACQ2,CAP2,0,1,-1.055095,1.185518,-1.561235,1.143093,0.051453,0.085905,-0.244042,-0.497112,1.105706,-1.103839,1.065725,-1.638427,-0.075489,0.001217,-0.650058,-0.382764
122,IRAQ,KUWAIT,645,690,1985,0,0,1,1,0.362636559,0.121550609,0.386322899,0.014471242,0.019259921,0.041082139,0.054676631,ACQ2,CAP2,0,1,-0.515333,-0.470953,-0.768707,-0.102725,-0.482197,-0.493189,-0.240657,-0.367343,0.077337,0.024573,0.206791,-0.712944,0.038423,0.050962,-0.569641,-0.200882
123,ECUADOR,UNITED STATES,130,2,1955,0,0,1,1,0.535458703,0.046468337,0.384688783,0.006530074,0.013938562,0.004120423,0.008795118,SQ,CAP2,0,1,-0.888046,0.01463,-1.744738,0.079726,-0.758685,-0.454242,-1.121934,-1.55028,-0.047829,-0.929943,0.383819,-0.979682,-0.091705,-0.50783,0.290203,0.315073
124,None,None,315,260,1963,0,0,1,1,0.129759322,0.119554027,0.390707483,0.033313927,0.098184325,0.057883633,0.170597283,ACQ2,CAP2,0,1,-1.510046,1.589599,-2.138754,1.560425,-0.359175,0.078574,-0.702703,-1.017058,1.902424,-1.232296,1.894026,-2.125419,-0.897266,0.790174,-1.798787,-1.352225
125,UNITED KINGDOM,GERMANY,200,255,1899,0,0,1,1,0.083281821,0.158701084,0.260882247,0.013024099,0.056437473,0.080189072,0.347484203,WAR,CAP2,0,1,-1.312167,1.03237,-1.768464,1.135927,-0.037434,-0.190466,-0.162025,-0.390173,1.311557,-1.165599,1.409649,-1.650583,0.110174,0.104141,-0.276717,-0.034225
126,ETHIOPIA,GERMANY,530,255,1942,0,0,1,1,0.566990492,0.06085524,0.336082449,0.014810822,0.020550765,0.000297473,0.000412758,SQ,CAP2,0,1,-1.340804,0.964947,-2.334641,0.966507,-1.326594,-0.253092,-1.821952,-2.318871,1.775827,-0.724879,2.023836,-0.744959,1.725611,0.82325,1.95354,1.96358
127,SIERRA LEONE,LIBERIA,451,450,1991,0,0,1,1,0.000951404,0.556704512,0.000754673,0.008744077,0.009527599,0.202582566,0.220735168,ACQ1,CAP2,0,1,0.103832,0.105874,-0.345763,0.048163,0.104956,0.104853,-0.177553,-0.40235,0.425125,0.423008,0.378013,-0.127671,0.423959,0.424067,-0.173832,0.101507
128,GERMANY,VENEZUELA,255,101,1942,0,0,1,1,0.041196702,0.168886668,0.154900219,0.008533858,0.043439152,0.09573449,0.487308911,WAR,CAP2,0,1,-1.294532,0.900338,-1.646394,1.066643,0.128045,-0.25659,0.11842,-0.057511,0.617111,-1.409957,0.804498,-1.679659,0.070406,-0.497895,-0.011909,0.122942
129,RUSSIAN FEDERATION,GREECE,365,350,1897,0,0,1,1,0.245016228,0.013326222,0.703400216,0.000794145,0.001343862,0.013416227,0.0227031,ACQ2,CAP2,0,1,-0.847479,1.421151,-1.087886,1.12768,0.875756,0.386353,0.462081,0.341878,1.189503,-1.021085,1.136331,-1.88346,-0.716853,0.109999,-1.6324,-1.201212
130,UNITED STATES,LIBYAN ARAB JAMAHIRIYA,2,620,1988,0,0,1,1,0.081255559,0.335000291,0.113950248,0.042208372,0.194333885,0.041621199,0.191630446,ACQ1,CAP2,0,1,-1.530523,1.886191,-2.278454,1.755446,-0.669276,0.518689,-1.173987,-1.547952,1.708576,-1.648898,1.517148,-2.279836,-0.409782,0.074225,-1.232149,-0.91668
131,UNITED KINGDOM,RUSSIAN FEDERATION,200,365,1967,0,0,1,1,0.43341464,0.124087269,0.344008061,0.049965119,0.046542579,0.001026316,0.000956015,SQ,CAP2,0,1,-1.248896,1.913074,-2.154307,1.836416,-0.94981,0.810439,-1.479174,-1.931879,1.127884,-1.682393,0.47638,-1.878502,0.576765,-0.469199,-0.270849,-0.172794
132,PERU,UNITED STATES,135,2,1972,0,0,1,1,0.011677686,0.43045089,0.014734734,0.046635417,0.11570833,0.109387876,0.271405068,ACQ1,CAP2,0,1,-0.88254,-0.048763,-1.424824,0.171668,-0.500907,-0.481588,-0.551619,-0.822761,-0.045009,-0.879953,0.326232,-1.109083,-0.236321,-0.478343,-0.09421,0.020356
133,MYANMAR,THAILAND,775,800,1987,0,0,1,1,0.011489839,0.447160081,0.013561597,0.081925056,0.201479082,0.070645409,0.173738936,ACQ1,CAP2,0,1,-0.913448,1.198587,-1.599774,1.141669,-0.250956,0.181454,-0.651037,-0.994199,0.956972,-1.068805,0.842212,-1.436361,0.212387,-0.069355,-0.269928,-0.08615
134,MEXICO,GERMANY,70,255,1942,0,0,1,1,0.062612248,0.082833659,0.367872522,0.000452711,0.002095369,0.086014714,0.398118777,WAR,CAP2,0,1,-1.601414,0.60174,-1.778221,1.153638,0.212207,-0.670436,0.675702,0.587299,1.520056,-1.236642,1.790257,-1.83362,-0.125632,0.229656,-0.452409,-0.15392
135,RUSSIAN FEDERATION,GREECE,365,350,1886,0,0,1,1,0.238543083,0.016022018,0.698518131,0.002107883,0.003599799,0.015218775,0.025990311,ACQ2,CAP2,0,1,-0.854519,1.473215,-1.008493,1.112526,1.114805,0.426334,0.677128,0.600141,1.210959,-1.05306,1.174127,-1.966668,-0.857465,0.10479,-1.807905,-1.351101
136,UNITED STATES,MEXICO,2,70,1842,0,0,1,1,0.208510829,0.031116538,0.661635313,0.001112449,0.002279131,0.031273717,0.064072023,ACQ2,CAP2,0,1,-1.097371,1.042111,-1.269357,1.071345,0.674151,-0.035307,0.617392,0.531399,0.946287,-1.150664,0.954563,-1.916257,-0.659124,-0.129136,-1.416441,-1.033644
137,GERMANY,SWEDEN,255,380,1939,0,0,1,1,0.216160272,0.022280152,0.690398561,0.002982417,0.005367651,0.022434361,0.040376587,ACQ2,CAP2,0,1,-1.028498,1.283308,-1.168001,1.13528,0.960804,0.172026,0.743025,0.673273,1.128963,-1.125603,1.10989,-2.014732,-0.875637,0.00222,-1.783839,-1.339274
138,UNITED KINGDOM,COLOMBIA,200,100,1837,0,0,1,1,0.1914945,0.027311968,0.68368301,0.005920072,0.011010184,0.028176831,0.052403436,ACQ2,CAP2,0,1,-1.101237,1.538311,-1.191472,1.230758,1.300131,0.338058,0.947461,0.902343,1.030781,-1.384517,1.003613,-2.304151,-1.19041,-0.247136,-2.137212,-1.677395
139,RUSSIAN FEDERATION,"IRAN, ISLAMIC REPUBLIC OF",365,630,1908,0,0,1,1,0.25471108,0.013386009,0.695359213,0.001997781,0.003327983,0.011710357,0.019507579,ACQ2,CAP2,0,1,-0.724825,1.548364,-0.832337,1.044609,1.30397,0.564438,0.74646,0.692704,0.768528,-1.250958,0.725544,-2.174805,-1.097168,-0.29979,-2.063999,-1.602075
